collection_name,level_name,level_width,level_height,layout,num_boxes,sokobanonline__likes,sokobanonline__dislikes,sokobanonline__num_played,sokobanonline__num_solved,sokobanonline__uniquely_solved,sokobanonline__shortest_solution,sokobanonline__top_solutions
Sokogen-990602-Levels,41,9,7,"['######', '#    #', '# ## ##', '# .$@.###', '## $$   #', ' #  #.  #', ' ########']",3,5,0,158,112,73,45,"[{'ranked': 1, 'steps': 45, 'num_players': 32}, {'ranked': 2, 'steps': 47, 'num_players': 7}, {'ranked': 3, 'steps': 48, 'num_players': 2}, {'ranked': 4, 'steps': 49, 'num_players': 10}, {'ranked': 5, 'steps': 51, 'num_players': 6}, {'ranked': 6, 'steps': 53, 'num_players': 1}, {'ranked': 7, 'steps': 55, 'num_players': 2}, {'ranked': 8, 'steps': 57, 'num_players': 3}, {'ranked': 9, 'steps': 65, 'num_players': 3}, {'ranked': 10, 'steps': 66, 'num_players': 1}]"
Sokogen-990602-Levels,42,8,6,"['########', '# .$ ###', '#   $+##', '#$  # ##', '#. .$ ##', '########']",4,4,0,139,90,73,39,"[{'ranked': 1, 'steps': 39, 'num_players': 38}, {'ranked': 2, 'steps': 41, 'num_players': 1}, {'ranked': 3, 'steps': 43, 'num_players': 2}, {'ranked': 4, 'steps': 45, 'num_players': 27}, {'ranked': 5, 'steps': 47, 'num_players': 1}, {'ranked': 6, 'steps': 49, 'num_players': 4}, {'ranked': 7, 'steps': 51, 'num_players': 3}, {'ranked': 8, 'steps': 53, 'num_players': 1}, {'ranked': 9, 'steps': 55, 'num_players': 3}, {'ranked': 10, 'steps': 57, 'num_players': 3}]"
Sokogen-990602-Levels,43,7,7,"['#######', '#### @#', '##.$$.#', '#  $ ##', '# # .##', '# $ .##', '#######']",4,4,0,105,83,78,25,"[{'ranked': 1, 'steps': 25, 'num_players': 69}, {'ranked': 2, 'steps': 27, 'num_players': 5}, {'ranked': 3, 'steps': 29, 'num_players': 5}, {'ranked': 4, 'steps': 31, 'num_players': 1}, {'ranked': 5, 'steps': 39, 'num_players': 1}]"
Sokogen-990602-Levels,44,7,6,"['#######', '###+ ##', '#  $$ #', '# #$  #', '#.   .#', '#######']",3,6,0,145,106,80,29,"[{'ranked': 1, 'steps': 29, 'num_players': 42}, {'ranked': 2, 'steps': 30, 'num_players': 1}, {'ranked': 3, 'steps': 31, 'num_players': 20}, {'ranked': 4, 'steps': 32, 'num_players': 1}, {'ranked': 5, 'steps': 33, 'num_players': 3}, {'ranked': 6, 'steps': 35, 'num_players': 4}, {'ranked': 7, 'steps': 36, 'num_players': 1}, {'ranked': 8, 'steps': 39, 'num_players': 1}, {'ranked': 9, 'steps': 40, 'num_players': 1}, {'ranked': 10, 'steps': 41, 'num_players': 4}]"
Sokogen-990602-Levels,45,8,6,"['######', '#@ .####', '# * $  #', '# $# # #', '#   .  #', '########']",3,4,0,146,104,75,57,"[{'ranked': 1, 'steps': 57, 'num_players': 34}, {'ranked': 2, 'steps': 59, 'num_players': 4}, {'ranked': 3, 'steps': 61, 'num_players': 15}, {'ranked': 4, 'steps': 63, 'num_players': 6}, {'ranked': 5, 'steps': 65, 'num_players': 1}, {'ranked': 6, 'steps': 67, 'num_players': 4}, {'ranked': 7, 'steps': 69, 'num_players': 2}, {'ranked': 8, 'steps': 71, 'num_players': 10}, {'ranked': 9, 'steps': 73, 'num_players': 13}, {'ranked': 10, 'steps': 75, 'num_players': 3}]"
Sokogen-990602-Levels,46,7,7,"['#######', '##  ###', '## .$ #', '# $$  #', '# #. .#', '#@  ###', '#######']",3,5,0,122,91,77,48,"[{'ranked': 1, 'steps': 48, 'num_players': 48}, {'ranked': 2, 'steps': 50, 'num_players': 2}, {'ranked': 3, 'steps': 52, 'num_players': 1}, {'ranked': 4, 'steps': 54, 'num_players': 2}, {'ranked': 5, 'steps': 56, 'num_players': 2}, {'ranked': 6, 'steps': 58, 'num_players': 1}, {'ranked': 7, 'steps': 62, 'num_players': 1}, {'ranked': 8, 'steps': 64, 'num_players': 1}, {'ranked': 9, 'steps': 68, 'num_players': 1}, {'ranked': 10, 'steps': 70, 'num_players': 1}]"
Sokogen-990602-Levels,47,9,7,"['######', '#    #', '# ##*##', '#   * ###', '##   $  #', ' # @#.  #', ' ########']",3,6,0,155,88,71,52,"[{'ranked': 1, 'steps': 52, 'num_players': 40}, {'ranked': 2, 'steps': 54, 'num_players': 2}, {'ranked': 3, 'steps': 56, 'num_players': 3}, {'ranked': 4, 'steps': 58, 'num_players': 2}, {'ranked': 5, 'steps': 60, 'num_players': 1}, {'ranked': 6, 'steps': 62, 'num_players': 1}, {'ranked': 7, 'steps': 68, 'num_players': 1}, {'ranked': 8, 'steps': 72, 'num_players': 1}, {'ranked': 9, 'steps': 80, 'num_players': 2}, {'ranked': 10, 'steps': 82, 'num_players': 1}]"
Sokogen-990602-Levels,48,7,6,"['#######', '#@*  ##', '#$$$  #', '#.  # #', '#   ..#', '#######']",4,4,0,162,84,64,63,"[{'ranked': 1, 'steps': 63, 'num_players': 34}, {'ranked': 2, 'steps': 64, 'num_players': 2}, {'ranked': 3, 'steps': 65, 'num_players': 4}, {'ranked': 4, 'steps': 66, 'num_players': 13}, {'ranked': 5, 'steps': 67, 'num_players': 2}, {'ranked': 6, 'steps': 68, 'num_players': 6}, {'ranked': 7, 'steps': 69, 'num_players': 2}, {'ranked': 8, 'steps': 70, 'num_players': 6}, {'ranked': 9, 'steps': 71, 'num_players': 1}, {'ranked': 10, 'steps': 72, 'num_players': 1}]"
Sokogen-990602-Levels,49,8,6,"['########', '##@  ###', '#.$*$  #', '# #   .#', '#    ###', '########']",3,5,0,153,88,64,55,"[{'ranked': 1, 'steps': 55, 'num_players': 27}, {'ranked': 2, 'steps': 57, 'num_players': 20}, {'ranked': 3, 'steps': 59, 'num_players': 1}, {'ranked': 4, 'steps': 65, 'num_players': 2}, {'ranked': 5, 'steps': 67, 'num_players': 1}, {'ranked': 6, 'steps': 69, 'num_players': 9}, {'ranked': 7, 'steps': 71, 'num_players': 10}, {'ranked': 8, 'steps': 73, 'num_players': 3}, {'ranked': 9, 'steps': 79, 'num_players': 4}, {'ranked': 10, 'steps': 81, 'num_players': 4}]"
Sokogen-990602-Levels,50,9,7,"['  #####', ' ##   #', '## .  ###', '#@$$$$  #', '# #. ## #', '#  . .  #', '#########']",4,4,0,138,94,59,69,"[{'ranked': 1, 'steps': 69, 'num_players': 23}, {'ranked': 2, 'steps': 72, 'num_players': 1}, {'ranked': 3, 'steps': 77, 'num_players': 1}, {'ranked': 4, 'steps': 80, 'num_players': 1}, {'ranked': 5, 'steps': 82, 'num_players': 1}, {'ranked': 6, 'steps': 84, 'num_players': 1}, {'ranked': 7, 'steps': 86, 'num_players': 2}, {'ranked': 8, 'steps': 87, 'num_players': 1}, {'ranked': 9, 'steps': 88, 'num_players': 2}, {'ranked': 10, 'steps': 90, 'num_players': 3}]"
Sokogen-990602-Levels,51,8,7,"['########', '##  ####', '## * . #', '# $  # #', '# # $  #', '#@ .####', '########']",3,3,0,136,56,44,82,"[{'ranked': 1, 'steps': 82, 'num_players': 27}, {'ranked': 2, 'steps': 84, 'num_players': 1}, {'ranked': 3, 'steps': 86, 'num_players': 2}, {'ranked': 4, 'steps': 90, 'num_players': 3}, {'ranked': 5, 'steps': 92, 'num_players': 4}, {'ranked': 6, 'steps': 94, 'num_players': 1}, {'ranked': 7, 'steps': 96, 'num_players': 1}, {'ranked': 8, 'steps': 102, 'num_players': 3}, {'ranked': 9, 'steps': 108, 'num_players': 1}, {'ranked': 10, 'steps': 120, 'num_players': 1}]"
Sokogen-990602-Levels,52,7,7,"[' #####', '##@  ##', '# $*$ #', '#.  # #', '# #.  #', '#    ##', '######']",3,3,0,138,83,53,64,"[{'ranked': 1, 'steps': 64, 'num_players': 22}, {'ranked': 2, 'steps': 68, 'num_players': 6}, {'ranked': 3, 'steps': 70, 'num_players': 5}, {'ranked': 4, 'steps': 72, 'num_players': 3}, {'ranked': 5, 'steps': 74, 'num_players': 5}, {'ranked': 6, 'steps': 76, 'num_players': 3}, {'ranked': 7, 'steps': 78, 'num_players': 3}, {'ranked': 8, 'steps': 80, 'num_players': 2}, {'ranked': 9, 'steps': 82, 'num_players': 4}, {'ranked': 10, 'steps': 84, 'num_players': 3}]"
Sokogen-990602-Levels,53,8,7,"['########', '##  ####', '#+   ###', '# #$   #', '#  $$  #', '##. .###', '########']",3,3,0,144,76,56,51,"[{'ranked': 1, 'steps': 51, 'num_players': 31}, {'ranked': 2, 'steps': 53, 'num_players': 2}, {'ranked': 3, 'steps': 55, 'num_players': 1}, {'ranked': 4, 'steps': 57, 'num_players': 1}, {'ranked': 5, 'steps': 63, 'num_players': 15}, {'ranked': 6, 'steps': 65, 'num_players': 2}, {'ranked': 7, 'steps': 67, 'num_players': 3}, {'ranked': 8, 'steps': 69, 'num_players': 4}, {'ranked': 9, 'steps': 73, 'num_players': 2}, {'ranked': 10, 'steps': 75, 'num_players': 2}]"
Sokogen-990602-Levels,54,9,7,"['######', '#    #', '# ## ##', '#  *. ###', '##$  $  #', ' #. #  @#', ' ########']",3,2,0,114,61,51,92,"[{'ranked': 1, 'steps': 92, 'num_players': 29}, {'ranked': 2, 'steps': 94, 'num_players': 3}, {'ranked': 3, 'steps': 96, 'num_players': 1}, {'ranked': 4, 'steps': 100, 'num_players': 1}, {'ranked': 5, 'steps': 108, 'num_players': 5}, {'ranked': 6, 'steps': 110, 'num_players': 3}, {'ranked': 7, 'steps': 112, 'num_players': 1}, {'ranked': 8, 'steps': 114, 'num_players': 1}, {'ranked': 9, 'steps': 116, 'num_players': 1}, {'ranked': 10, 'steps': 118, 'num_players': 1}]"
Sokogen-990602-Levels,55,7,7,"['#######', '##  .##', '## #$##', '# $  ##', '# # $.#', '# .  @#', '#######']",3,3,0,102,63,61,30,"[{'ranked': 1, 'steps': 30, 'num_players': 46}, {'ranked': 2, 'steps': 32, 'num_players': 1}, {'ranked': 3, 'steps': 34, 'num_players': 1}, {'ranked': 4, 'steps': 40, 'num_players': 1}, {'ranked': 5, 'steps': 44, 'num_players': 4}, {'ranked': 6, 'steps': 48, 'num_players': 1}, {'ranked': 7, 'steps': 52, 'num_players': 1}, {'ranked': 8, 'steps': 54, 'num_players': 1}, {'ranked': 9, 'steps': 56, 'num_players': 2}, {'ranked': 10, 'steps': 58, 'num_players': 1}]"
Sokogen-990602-Levels,56,7,6,"['#######', '# .$@##', '# .$$.#', '#$  # #', '#.    #', '#######']",4,3,0,109,76,61,36,"[{'ranked': 1, 'steps': 36, 'num_players': 40}, {'ranked': 2, 'steps': 37, 'num_players': 2}, {'ranked': 3, 'steps': 38, 'num_players': 2}, {'ranked': 4, 'steps': 39, 'num_players': 1}, {'ranked': 5, 'steps': 40, 'num_players': 4}, {'ranked': 6, 'steps': 41, 'num_players': 2}, {'ranked': 7, 'steps': 47, 'num_players': 1}, {'ranked': 8, 'steps': 48, 'num_players': 1}, {'ranked': 9, 'steps': 50, 'num_players': 1}, {'ranked': 10, 'steps': 52, 'num_players': 3}]"
Sokogen-990602-Levels,57,8,7,"['########', '##. ####', '##.$  .#', '#.$  # #', '# #$$  #', '#@  ####', '########']",4,4,0,102,60,54,67,"[{'ranked': 1, 'steps': 67, 'num_players': 33}, {'ranked': 2, 'steps': 69, 'num_players': 7}, {'ranked': 3, 'steps': 71, 'num_players': 1}, {'ranked': 4, 'steps': 73, 'num_players': 5}, {'ranked': 5, 'steps': 75, 'num_players': 3}, {'ranked': 6, 'steps': 77, 'num_players': 1}, {'ranked': 7, 'steps': 79, 'num_players': 2}, {'ranked': 8, 'steps': 83, 'num_players': 2}, {'ranked': 9, 'steps': 85, 'num_players': 1}, {'ranked': 10, 'steps': 87, 'num_players': 2}]"
Sokogen-990602-Levels,58,8,8,"['########', '###  ###', '###   ##', '###$   #', '### .# #', '# *$. @#', '#    ###', '########']",3,5,0,115,75,57,59,"[{'ranked': 1, 'steps': 59, 'num_players': 33}, {'ranked': 2, 'steps': 65, 'num_players': 1}, {'ranked': 3, 'steps': 66, 'num_players': 2}, {'ranked': 4, 'steps': 67, 'num_players': 5}, {'ranked': 5, 'steps': 71, 'num_players': 2}, {'ranked': 6, 'steps': 72, 'num_players': 1}, {'ranked': 7, 'steps': 73, 'num_players': 1}, {'ranked': 8, 'steps': 76, 'num_players': 1}, {'ranked': 9, 'steps': 81, 'num_players': 2}, {'ranked': 10, 'steps': 82, 'num_players': 1}]"
Sokogen-990602-Levels,59,7,7,"['#######', '##.  ##', '#*.# ##', '#.$ $ #', '#$  # #', '#   *@#', '#######']",5,3,0,90,65,61,48,"[{'ranked': 1, 'steps': 48, 'num_players': 47}, {'ranked': 2, 'steps': 49, 'num_players': 1}, {'ranked': 3, 'steps': 50, 'num_players': 5}, {'ranked': 4, 'steps': 52, 'num_players': 5}, {'ranked': 5, 'steps': 54, 'num_players': 2}, {'ranked': 6, 'steps': 56, 'num_players': 1}, {'ranked': 7, 'steps': 58, 'num_players': 1}, {'ranked': 8, 'steps': 60, 'num_players': 1}, {'ranked': 9, 'steps': 68, 'num_players': 1}]"
Sokogen-990602-Levels,60,7,7,"['#######', '##  ###', '##$.  #', '#     #', '# #** #', '#@  ###', '#######']",3,3,0,120,56,49,60,"[{'ranked': 1, 'steps': 60, 'num_players': 29}, {'ranked': 2, 'steps': 62, 'num_players': 1}, {'ranked': 3, 'steps': 64, 'num_players': 1}, {'ranked': 4, 'steps': 68, 'num_players': 2}, {'ranked': 5, 'steps': 70, 'num_players': 2}, {'ranked': 6, 'steps': 72, 'num_players': 8}, {'ranked': 7, 'steps': 78, 'num_players': 1}, {'ranked': 8, 'steps': 80, 'num_players': 1}, {'ranked': 9, 'steps': 82, 'num_players': 2}, {'ranked': 10, 'steps': 84, 'num_players': 1}]"
Sokogen-990602-Levels,61,8,6,"['######', '#  .####', '# . $  #', '#  #$# #', '#   .$@#', '########']",3,5,0,119,85,64,53,"[{'ranked': 1, 'steps': 53, 'num_players': 35}, {'ranked': 2, 'steps': 55, 'num_players': 3}, {'ranked': 3, 'steps': 57, 'num_players': 4}, {'ranked': 4, 'steps': 59, 'num_players': 2}, {'ranked': 5, 'steps': 63, 'num_players': 7}, {'ranked': 6, 'steps': 65, 'num_players': 5}, {'ranked': 7, 'steps': 67, 'num_players': 7}, {'ranked': 8, 'steps': 69, 'num_players': 3}, {'ranked': 9, 'steps': 71, 'num_players': 3}, {'ranked': 10, 'steps': 73, 'num_players': 1}]"
Sokogen-990602-Levels,62,7,6,"['#######', '# $.@##', '#  $  #', '#  $# #', '# .*. #', '#######']",4,2,0,105,75,59,43,"[{'ranked': 1, 'steps': 43, 'num_players': 35}, {'ranked': 2, 'steps': 45, 'num_players': 6}, {'ranked': 3, 'steps': 46, 'num_players': 14}, {'ranked': 4, 'steps': 48, 'num_players': 2}, {'ranked': 5, 'steps': 50, 'num_players': 1}, {'ranked': 6, 'steps': 52, 'num_players': 1}, {'ranked': 7, 'steps': 55, 'num_players': 2}, {'ranked': 8, 'steps': 56, 'num_players': 3}, {'ranked': 9, 'steps': 58, 'num_players': 3}, {'ranked': 10, 'steps': 64, 'num_players': 1}]"
Sokogen-990602-Levels,63,8,6,"['######', '#... ###', '# @#$  #', '# $ $  #', '#   #  #', '########']",3,3,0,112,79,60,73,"[{'ranked': 1, 'steps': 73, 'num_players': 35}, {'ranked': 2, 'steps': 74, 'num_players': 2}, {'ranked': 3, 'steps': 75, 'num_players': 2}, {'ranked': 4, 'steps': 76, 'num_players': 1}, {'ranked': 5, 'steps': 77, 'num_players': 6}, {'ranked': 6, 'steps': 78, 'num_players': 6}, {'ranked': 7, 'steps': 79, 'num_players': 1}, {'ranked': 8, 'steps': 80, 'num_players': 4}, {'ranked': 9, 'steps': 81, 'num_players': 1}, {'ranked': 10, 'steps': 82, 'num_players': 5}]"
Sokogen-990602-Levels,64,9,7,"['#######', '#   . ##', '# ##   ##', '#  $*#  #', '##$     #', ' # .#  @#', ' ########']",3,3,0,124,85,57,58,"[{'ranked': 1, 'steps': 58, 'num_players': 29}, {'ranked': 2, 'steps': 60, 'num_players': 4}, {'ranked': 3, 'steps': 62, 'num_players': 1}, {'ranked': 4, 'steps': 64, 'num_players': 1}, {'ranked': 5, 'steps': 66, 'num_players': 1}, {'ranked': 6, 'steps': 68, 'num_players': 2}, {'ranked': 7, 'steps': 76, 'num_players': 1}, {'ranked': 8, 'steps': 80, 'num_players': 3}, {'ranked': 9, 'steps': 84, 'num_players': 1}, {'ranked': 10, 'steps': 86, 'num_players': 3}]"
Sokogen-990602-Levels,65,8,8,"['########', '###  ###', '###   ##', '###.$  #', '###. # #', '#  $$  #', '#  +####', '########']",3,3,0,154,96,59,52,"[{'ranked': 1, 'steps': 52, 'num_players': 21}, {'ranked': 2, 'steps': 54, 'num_players': 11}, {'ranked': 3, 'steps': 56, 'num_players': 3}, {'ranked': 4, 'steps': 58, 'num_players': 11}, {'ranked': 5, 'steps': 60, 'num_players': 12}, {'ranked': 6, 'steps': 62, 'num_players': 2}, {'ranked': 7, 'steps': 64, 'num_players': 1}, {'ranked': 8, 'steps': 66, 'num_players': 3}, {'ranked': 9, 'steps': 68, 'num_players': 2}, {'ranked': 10, 'steps': 70, 'num_players': 2}]"
Sokogen-990602-Levels,66,9,7,"['######', '#   .#', '# ##$##', '# $   ###', '# #$  *.#', '#. @#   #', '#########']",4,4,0,127,86,56,82,"[{'ranked': 1, 'steps': 82, 'num_players': 26}, {'ranked': 2, 'steps': 84, 'num_players': 18}, {'ranked': 3, 'steps': 86, 'num_players': 5}, {'ranked': 4, 'steps': 88, 'num_players': 1}, {'ranked': 5, 'steps': 90, 'num_players': 10}, {'ranked': 6, 'steps': 92, 'num_players': 3}, {'ranked': 7, 'steps': 94, 'num_players': 2}, {'ranked': 8, 'steps': 97, 'num_players': 1}, {'ranked': 9, 'steps': 104, 'num_players': 1}, {'ranked': 10, 'steps': 106, 'num_players': 1}]"
Sokogen-990602-Levels,67,9,7,"['######', '#.$..###', '# ## $ ##', '#   $ $.#', '#  #  $ #', '#   .# @#', '#########']",5,3,0,121,79,54,47,"[{'ranked': 1, 'steps': 47, 'num_players': 22}, {'ranked': 2, 'steps': 49, 'num_players': 14}, {'ranked': 3, 'steps': 51, 'num_players': 1}, {'ranked': 4, 'steps': 52, 'num_players': 8}, {'ranked': 5, 'steps': 53, 'num_players': 9}, {'ranked': 6, 'steps': 54, 'num_players': 2}, {'ranked': 7, 'steps': 55, 'num_players': 5}, {'ranked': 8, 'steps': 57, 'num_players': 2}, {'ranked': 9, 'steps': 58, 'num_players': 1}, {'ranked': 10, 'steps': 59, 'num_players': 2}]"
Sokogen-990602-Levels,68,8,7,"['  ####', '###  ###', '#  . . #', '# #.$# #', '#@$  $ #', '###  ###', '  ####']",3,3,0,106,65,53,63,"[{'ranked': 1, 'steps': 63, 'num_players': 24}, {'ranked': 2, 'steps': 67, 'num_players': 1}, {'ranked': 3, 'steps': 71, 'num_players': 10}, {'ranked': 4, 'steps': 73, 'num_players': 3}, {'ranked': 5, 'steps': 75, 'num_players': 1}, {'ranked': 6, 'steps': 77, 'num_players': 5}, {'ranked': 7, 'steps': 81, 'num_players': 1}, {'ranked': 8, 'steps': 83, 'num_players': 2}, {'ranked': 9, 'steps': 87, 'num_players': 1}, {'ranked': 10, 'steps': 89, 'num_players': 1}]"
Sokogen-990602-Levels,69,9,7,"['  #####', '  #@  #', '### # ###', '#  .$*$ #', '# #   # #', '#  .#   #', '#########']",3,4,0,104,70,53,75,"[{'ranked': 1, 'steps': 75, 'num_players': 30}, {'ranked': 2, 'steps': 77, 'num_players': 11}, {'ranked': 3, 'steps': 79, 'num_players': 3}, {'ranked': 4, 'steps': 81, 'num_players': 2}, {'ranked': 5, 'steps': 85, 'num_players': 2}, {'ranked': 6, 'steps': 87, 'num_players': 3}, {'ranked': 7, 'steps': 89, 'num_players': 1}, {'ranked': 8, 'steps': 91, 'num_players': 3}, {'ranked': 9, 'steps': 93, 'num_players': 2}, {'ranked': 10, 'steps': 95, 'num_players': 1}]"
Sokogen-990602-Levels,70,7,7,"['#######', '##  ###', '##    #', '# $. .#', '# #$$ #', '#@ .###', '#######']",3,4,0,138,75,53,55,"[{'ranked': 1, 'steps': 55, 'num_players': 26}, {'ranked': 2, 'steps': 57, 'num_players': 14}, {'ranked': 3, 'steps': 59, 'num_players': 2}, {'ranked': 4, 'steps': 61, 'num_players': 2}, {'ranked': 5, 'steps': 63, 'num_players': 3}, {'ranked': 6, 'steps': 67, 'num_players': 2}, {'ranked': 7, 'steps': 71, 'num_players': 1}, {'ranked': 8, 'steps': 73, 'num_players': 5}, {'ranked': 9, 'steps': 81, 'num_players': 4}, {'ranked': 10, 'steps': 85, 'num_players': 1}]"
Sokogen-990602-Levels,71,8,6,"['########', '##@ .###', '# $$$  #', '# #.   #', '# .  ###', '########']",3,6,0,176,92,57,36,"[{'ranked': 1, 'steps': 36, 'num_players': 31}, {'ranked': 2, 'steps': 38, 'num_players': 8}, {'ranked': 3, 'steps': 42, 'num_players': 1}, {'ranked': 4, 'steps': 48, 'num_players': 4}, {'ranked': 5, 'steps': 50, 'num_players': 1}, {'ranked': 6, 'steps': 52, 'num_players': 4}, {'ranked': 7, 'steps': 54, 'num_players': 2}, {'ranked': 8, 'steps': 56, 'num_players': 6}, {'ranked': 9, 'steps': 58, 'num_players': 4}, {'ranked': 10, 'steps': 60, 'num_players': 2}]"
Sokogen-990602-Levels,72,8,8,"['########', '###   ##', '###   ##', '### $  #', '###$.# #', '#  $*  #', '#.. @###', '########']",4,2,0,131,89,53,70,"[{'ranked': 1, 'steps': 70, 'num_players': 21}, {'ranked': 2, 'steps': 72, 'num_players': 2}, {'ranked': 3, 'steps': 73, 'num_players': 2}, {'ranked': 4, 'steps': 74, 'num_players': 1}, {'ranked': 5, 'steps': 76, 'num_players': 4}, {'ranked': 6, 'steps': 77, 'num_players': 1}, {'ranked': 7, 'steps': 78, 'num_players': 1}, {'ranked': 8, 'steps': 79, 'num_players': 1}, {'ranked': 9, 'steps': 80, 'num_players': 6}, {'ranked': 10, 'steps': 81, 'num_players': 2}]"
Sokogen-990602-Levels,73,9,7,"[' #####', ' #   ##', '##. . ###', '#@$ * $ #', '# #  ## #', '#  *    #', '#########']",4,3,0,128,63,48,70,"[{'ranked': 1, 'steps': 70, 'num_players': 20}, {'ranked': 2, 'steps': 72, 'num_players': 1}, {'ranked': 3, 'steps': 73, 'num_players': 1}, {'ranked': 4, 'steps': 76, 'num_players': 1}, {'ranked': 5, 'steps': 78, 'num_players': 2}, {'ranked': 6, 'steps': 80, 'num_players': 3}, {'ranked': 7, 'steps': 82, 'num_players': 1}, {'ranked': 8, 'steps': 84, 'num_players': 2}, {'ranked': 9, 'steps': 85, 'num_players': 3}, {'ranked': 10, 'steps': 86, 'num_players': 1}]"
Sokogen-990602-Levels,74,8,7,"[' #####', ' #@  #', '##$#$###', '# . .  #', '# #  $ #', '#  . ###', '######']",3,2,0,120,46,40,93,"[{'ranked': 1, 'steps': 93, 'num_players': 21}, {'ranked': 2, 'steps': 97, 'num_players': 3}, {'ranked': 3, 'steps': 103, 'num_players': 1}, {'ranked': 4, 'steps': 111, 'num_players': 1}, {'ranked': 5, 'steps': 123, 'num_players': 3}, {'ranked': 6, 'steps': 125, 'num_players': 1}, {'ranked': 7, 'steps': 127, 'num_players': 1}, {'ranked': 8, 'steps': 131, 'num_players': 2}, {'ranked': 9, 'steps': 135, 'num_players': 3}, {'ranked': 10, 'steps': 145, 'num_players': 2}]"
Sokogen-990602-Levels,75,8,8,"['########', '###  +##', '### $$##', '###$   #', '### .# #', '# . *  #', '#  $.###', '########']",5,3,0,113,68,44,76,"[{'ranked': 1, 'steps': 76, 'num_players': 23}, {'ranked': 2, 'steps': 78, 'num_players': 7}, {'ranked': 3, 'steps': 80, 'num_players': 4}, {'ranked': 4, 'steps': 82, 'num_players': 2}, {'ranked': 5, 'steps': 84, 'num_players': 1}, {'ranked': 6, 'steps': 88, 'num_players': 1}, {'ranked': 7, 'steps': 89, 'num_players': 1}, {'ranked': 8, 'steps': 92, 'num_players': 1}, {'ranked': 9, 'steps': 94, 'num_players': 2}, {'ranked': 10, 'steps': 95, 'num_players': 1}]"
Sokogen-990602-Levels,76,9,8,"['#########', '##   ####', '## #. . #', '#.*$  #.#', '#.$  $  #', '#$$##   #', '#@ ######', '#########']",6,3,0,103,53,43,101,"[{'ranked': 1, 'steps': 101, 'num_players': 24}, {'ranked': 2, 'steps': 103, 'num_players': 3}, {'ranked': 3, 'steps': 113, 'num_players': 2}, {'ranked': 4, 'steps': 117, 'num_players': 1}, {'ranked': 5, 'steps': 119, 'num_players': 2}, {'ranked': 6, 'steps': 123, 'num_players': 1}, {'ranked': 7, 'steps': 125, 'num_players': 1}, {'ranked': 8, 'steps': 130, 'num_players': 1}, {'ranked': 9, 'steps': 131, 'num_players': 2}, {'ranked': 10, 'steps': 145, 'num_players': 1}]"
Sokogen-990602-Levels,77,8,8,"['  ######', '  #.   #', '  #    #', '###$ .##', '#   #.#', '# $$$.#', '#@ .$ #', '#######']",5,4,0,142,47,26,122,"[{'ranked': 1, 'steps': 122, 'num_players': 16}, {'ranked': 2, 'steps': 124, 'num_players': 6}, {'ranked': 3, 'steps': 126, 'num_players': 3}, {'ranked': 4, 'steps': 128, 'num_players': 2}, {'ranked': 5, 'steps': 130, 'num_players': 2}, {'ranked': 6, 'steps': 132, 'num_players': 1}, {'ranked': 7, 'steps': 136, 'num_players': 2}, {'ranked': 8, 'steps': 140, 'num_players': 1}, {'ranked': 9, 'steps': 142, 'num_players': 1}, {'ranked': 10, 'steps': 146, 'num_players': 1}]"
Sokogen-990602-Levels,78,8,8,"['########', '#.     #', '# ## # #', '# *@*  #', '##$$.###', ' #    #', ' #.$  #', ' ######']",5,3,0,107,46,26,177,"[{'ranked': 1, 'steps': 177, 'num_players': 17}, {'ranked': 2, 'steps': 181, 'num_players': 2}, {'ranked': 3, 'steps': 183, 'num_players': 1}, {'ranked': 4, 'steps': 185, 'num_players': 2}, {'ranked': 5, 'steps': 189, 'num_players': 1}, {'ranked': 6, 'steps': 191, 'num_players': 1}, {'ranked': 7, 'steps': 193, 'num_players': 1}, {'ranked': 8, 'steps': 195, 'num_players': 2}, {'ranked': 9, 'steps': 197, 'num_players': 2}, {'ranked': 10, 'steps': 199, 'num_players': 1}]"
